Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
CEPQ.S2CD,2002.12,1119,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2003.03,1129,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2003.06,1135,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2003.09,1135,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2003.12,1152,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2004.03,1161,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2004.06,1181,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2004.09,1190,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2004.12,1201,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2005.03,1213,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2005.06,1235,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2005.09,1246,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2005.12,1268,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2006.03,1277,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2006.06,1290,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2006.09,1308,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2006.12,1336,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2007.03,1353,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2007.06,1364,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2007.09,1373,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2007.12,1380,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2008.03,1397,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2008.06,1423,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2008.09,1449,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2008.12,1473,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2009.03,1478,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2009.06,1502,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2009.09,1507,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2009.12,1516,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2010.03,1514,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2010.06,1516,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2010.09,1522,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2010.12,1535,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2011.03,1546,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2011.06,1574,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2011.09,1594,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2011.12,1607,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2012.03,1629,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2012.06,1635,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2012.09,1639,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2012.12,1649,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2013.03,1653,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2013.06,1662,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2013.09,1672,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2013.12,1688,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2014.03,1710,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2014.06,1715,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2014.09,1743,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2014.12,1746,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2015.03,1755,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2015.06,1761,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2015.09,1777,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2015.12,1783,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2016.03,1784,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2016.06,1790,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2016.09,1791,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2016.12,1818,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2017.03,1821,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2017.06,1831,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2017.09,1840,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2017.12,1842,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2018.03,1843,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2018.06,1846,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2018.09,1854,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2018.12,1863,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2019.03,1868,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2019.06,1894,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2019.09,1898,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2019.12,1904,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2020.03,1915,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2020.06,1921,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2020.09,1924,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2020.12,1943,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2021.03,1939,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2021.06,1949,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2CD,2021.09,1964,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Earthmoving and Site Work,,,,
CEPQ.S2DA,1979.12,345.569966,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1980.03,361.811754,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1980.06,374.943413,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1980.09,392.221911,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1980.12,415.375099,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1981.03,443.711836,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1981.06,456.497925,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1981.09,472.048573,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1981.12,491.400491,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1982.03,502.11316,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1982.06,520.082799,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1982.09,529.758758,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1982.12,537.015727,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1983.03,546.691686,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1983.06,543.235986,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1983.09,545.309406,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1983.12,545.654976,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1984.03,545.654976,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1984.06,568.808164,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1984.09,578.829693,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1984.12,624.099358,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1985.03,654.855085,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1985.06,666.258894,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1985.09,692.867782,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1985.12,703.23488,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1986.03,726.042498,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1986.06,737.791877,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1986.09,740.556437,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
CEPQ.S2DA,1986.12,746.776696,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Land Clearing and Establishment,,,,
